Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country*+;City*+;Latitude;Longitude;Maintenance Circle Name; Site Type;Location ID;PrimAlias;Additional Site Details;Status
Dummy Company;ABBR-Guidiguir - 1.12;Guidiguir - 1.12;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Guidiguir - 1.13;Guidiguir - 1.13;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Guidimouni - 1.10;Guidimouni - 1.10;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Guidimouni - 1.10(Guidiguiri);Guidimouni - 1.10(Guidiguiri);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Guidimouni - 1.11;Guidimouni - 1.11;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-HAMDALLAYE - HQ (NIAMEY);HAMDALLAYE - HQ (NIAMEY);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-HOPITALREFERENCE.1;HOPITALREFERENCE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Konni - 1.40(BAZAGA);Konni - 1.40(BAZAGA);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Koree - 1.29(Tabotake);Koree - 1.29(Tabotake);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kornaka - Ajekoria;Kornaka - Ajekoria;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-LARBA.1;LARBA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Loma - 1.27(TIBIRI DOUTCHI);Loma - 1.27(TIBIRI DOUTCHI);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-MBANGA.1;MBANGA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Makourdi - 1. 48 (Bagaroua);Makourdi - 1. 48 (Bagaroua);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TN-BANGARE.1;TN-BANGARE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-DIAGOUROU.1;TN-DIAGOUROU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-KORENHABJIA.1;TN-KORENHABJIA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-ZEL2.1;ZEL2.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Zinder43.1;Zinder43.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TIRMINI-SNCP.1;TIRMINI-SNCP.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TIZEGOROU.1;TIZEGOROU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-AMBASSADE.1;TN-AMBASSADE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-AZAGOR.1;TN-AZAGOR.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-BOULTOUMREP.1;TN-BOULTOUMREP.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TN-DANISSAVILLAGE.1;TN-DANISSAVILLAGE.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-GABOUKANDAJI.1;TN-GABOUKANDAJI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-GOROM.1;TN-GOROM.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TOUDOUNI.1;TOUDOUNI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-UNIVERSITE.1;UNIVERSITE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-YATAKALA.1;YATAKALA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ADOUAKIHI1-2relf.1;ADOUAKIHI1-2relf.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-AGADEZ5.1;AGADEZ5.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-ALIDENSOFO.1;ALIDENSOFO.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-ARENE-Ring.1;ARENE-Ring.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-BANIBIYE1-RLF.1;BANIBIYE1-RLF.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-BANIFANDOU-RING.1;BANIFANDOU-RING.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BOULKAGOU.1;BOULKAGOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-CEG25.1;CEG25.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CONTAINER.1;CONTAINER.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Container-Konni-Tahoua.1;Container-Konni-Tahoua.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DANKOULOU.1;DANKOULOU.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-DalweyUniversitIslamic.1;DalweyUniversitIslamic.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ECOBANK-MPLS.1;ECOBANK-MPLS.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-FAMEYE.1;FAMEYE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-FRANCOPHONIE2.1;FRANCOPHONIE2.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GOFO.1;GOFO.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GOROUBANDA.1;GOROUBANDA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-IBECETANE.1;IBECETANE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-JAGUINDI.1;JAGUINDI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KADALABOUA.1;KADALABOUA.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-KIOTA.1;KIOTA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-LIBERTE-TN.1;LIBERTE-TN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LIPTINFOR.1;LIPTINFOR.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MAGORI.1;MAGORI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MARADI-MPBN-Back-UP.1;MARADI-MPBN-Back-UP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-MARGOUNA.1;MARGOUNA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Molia.1;Molia.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ORTN.1;ORTN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RECASEMENT.1;RECASEMENT.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ROUMBOUN.1;ROUMBOUN.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-RTETCHANGA.1;RTETCHANGA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SAGA.1;SAGA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SAGAREF.1;SAGAREF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kilakina.1;Kilakina.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-TARBIYAT.1;TARBIYAT.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-TESSAOUA2-3RLF.1;TESSAOUA2-3RLF.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-SAKADAMNA.1;SAKADAMNA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-SNCPFAMALE.1;SNCPFAMALE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-STADE.1;STADE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TABALAC.1;TABALAC.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAHOUA6.1;TAHOUA6.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAHRELIEF2.1;TAHRELIEF2.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAMOU.1;TAMOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TARATAKOU.1;TARATAKOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TESSA.1;TESSA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TIADI.1;TIADI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TIBIRI.1;TIBIRI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TN-AMIROUKOIRA.1;TN-AMIROUKOIRA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-DAKOROCOLOC.1;TN-DAKOROCOLOC.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-DANGA-SEWA.1;TN-DANGA-SEWA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-KABOBI.1;TN-KABOBI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-KISSABANA.1;TN-KISSABANA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TN-KOLOMA.1;TN-KOLOMA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-MARADIRELIEF.1;TN-MARADIRELIEF.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-ROUANZAFI.1;TN-ROUANZAFI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-SALKADAMNA.1;TN-SALKADAMNA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-TIBIRI.1;TN-TIBIRI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-YELOU.1;TN-YELOU.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TSERNAOUA-SNCP.1;TSERNAOUA-SNCP.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Talladge1-RELF.1;Talladge1-RELF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ZAMERCY.1;ZAMERCY.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ZARIA-Ring.1;ZARIA-Ring.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-ZINDER-1-relief.1;ZINDER-1-relief.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-ZINDER42RELF.1;ZINDER42RELF.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-AYARAGGOUA.1;AYARAGGOUA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Agabargabar - 1.12;Agabargabar - 1.12;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-BAGAROUA - TEBARAM;BAGAROUA - TEBARAM;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bolbol - Bouremi;Bolbol - Bouremi;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Bolbol - Farri2;Bolbol - Farri2;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Boudoum - 1.32(Maine Soroa);Boudoum - 1.32(Maine Soroa);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Chetimari - 1.34(Diffa);Chetimari - 1.34(Diffa);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Container - 1.1(KOLLO);Container - 1.1(KOLLO);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DANGAOH.1;DANGAOH.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DOLBEL.1;DOLBEL.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Dabnou - 1.45(Moujia);Dabnou - 1.45(Moujia);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Dabnou - Kakou;Dabnou - Kakou;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Dakoro - 1.24 (Aje Koria);Dakoro - 1.24 (Aje Koria);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Falenco - 1.7(Garare);Falenco - 1.7(Garare);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Farri 2 - 1.16(Dosso Rep.);Farri 2 - 1.16(Dosso Rep.);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GAWEYE-SNCP.1;GAWEYE-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-GAYAPARK.1;GAYAPARK.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Garhanga - Laba;Garhanga - Laba;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Gourselik - 1.19(Kadelaboua);Gourselik - 1.19(Kadelaboua);;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-ImouTchi Rep 1.8 - Imou Rep;ImouTchi Rep 1.8 - Imou Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Kalfou - Tamaske;Kalfou - Tamaske;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kelakam - 1.27(Jajeri);Kelakam - 1.27(Jajeri);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Kokware Peulh - 1.4(Kollo);Kokware Peulh - 1.4(Kollo);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kollo - 1.3(Kokware);Kollo - 1.3(Kokware);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kollo - Container;Kollo - Container;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Komby2 - 1.7;Komby2 - 1.7;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Koree - 1.28(Karohane);Koree - 1.28(Karohane);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Loma - 1.26(GOFO);Loma - 1.26(GOFO);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Maine - 1.30(Boudoum);Maine - 1.30(Boudoum);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Maine Rep. - 1.28;Maine Rep. - 1.28;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Maine Soroa - 1.31(Maine Rep);Maine Soroa - 1.31(Maine Rep);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Makalondi v - 1.13;Makalondi v - 1.13;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-RWAFI - DINKILMI;RWAFI - DINKILMI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Sabon Machi - 1.19(Kornaka);Sabon Machi - 1.19(Kornaka);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TAHOUA - KALFOU;TAHOUA - KALFOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TCHIRO.1;TCHIRO.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-TN-LIBERTEY2RELF.1;TN-LIBERTEY2RELF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-LOUDOUREP.1;TN-LOUDOUREP.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TONDIGAMEY.1;TONDIGAMEY.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Tabotake - Kore;Tabotake - Kore;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tafouka - Yaya;Tafouka - Yaya;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tamaya Rep - 1.16;Tamaya Rep - 1.16;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Techille Rep 1.5 - Imou Rep;Techille Rep 1.5 - Imou Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-YAMBARE.1;YAMBARE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ZERO-LENGTH;ZERO-LENGTH;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Maradi - Madarounfa;Maradi - Madarounfa;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Mirria - 1.2(Zermou);Mirria - 1.2(Zermou);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Mounseka - Yaya;Mounseka - Yaya;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-NDOUNGA.1;NDOUNGA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-NIA0120A-NWHQ1RELF.1;NIA0120A-NWHQ1RELF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Ourafane - 1.11(Issaouane);Ourafane - 1.11(Issaouane);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-POUDRIERE.1;POUDRIERE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RWAFI - MAKOURDI;RWAFI - MAKOURDI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-SAKOIRA-SNCP.1;SAKOIRA-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Sabon Machi - Dan Mario(3.7);Sabon Machi - Dan Mario(3.7);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-BANGOUTAWEYE.1;TN-BANGOUTAWEYE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-CADRE1REL.1;TN-CADRE1REL.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-JIRATAWA.1;TN-JIRATAWA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Tamaske - Garahanga;Tamaske - Garahanga;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tchiro Rep2 1.11 - Tchiro;Tchiro Rep2 1.11 - Tchiro;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-ZERMOU.1;ZERMOU.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Zinder HQ - 1.1 (Aroungouza);Zinder HQ - 1.1 (Aroungouza);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-AGADEZXDM900;AGADEZXDM900;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AGUIE.1;AGUIE.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Agabargabar - 1.13;Agabargabar - 1.13;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-BADAGUICHIRI.1;BADAGUICHIRI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BAKIMBIRDJI.1;BAKIMBIRDJI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-BARE.1;BARE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BAZAGA.1;BAZAGA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-BIRNI.1;BIRNI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-BOSSO.1;BOSSO.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Badaguichiri - 1.48(Moujia);Badaguichiri - 1.48(Moujia);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bambey - Edir;Bambey - Edir;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bagaroua - 1. 47(Makourdi);Bagaroua - 1. 47(Makourdi);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bakin Birdji - Falenco(3.20);Bakin Birdji - Falenco(3.20);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Bambey - 1.41 (Edir);Bambey - 1.41 (Edir);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bambey - Tahoua;Bambey - Tahoua;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Banikossoye - Hamdallaye;Banikossoye - Hamdallaye;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Bazaga - Tafouka;Bazaga - Tafouka;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bolbol - 1.19(Bouremi);Bolbol - 1.19(Bouremi);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Bonkoukou - 1.56(Filingue);Bonkoukou - 1.56(Filingue);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-BougHQ2 - 1.2;BougHQ2 - 1.2;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Bouremi - 1.21 Kore;Bouremi - 1.21 Kore;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-CELECMI.1;CELECMI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CONTAINERXDM1000;CONTAINERXDM1000;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CONTAINERXDM900;CONTAINERXDM900;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CORNICHE-06.1;CORNICHE-06.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Collectivite.1;Collectivite.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DAGAMANET.1;DAGAMANET.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Damagaram Takaya - 1.6;Damagaram Takaya - 1.6;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Dan Mairo - 1.17 (Sabon Machi);Dan Mairo - 1.17 (Sabon Machi);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Dinkilmi - 1.53 (Filingue);Dinkilmi - 1.53 (Filingue);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-FADAMA.1;FADAMA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-FILINGUEXDM900;FILINGUEXDM900;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Falenco - 1.6(Bakin Birdji);Falenco - 1.6(Bakin Birdji);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Frontiere 1 - 1.15;Frontiere 1 - 1.15;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-GAMDOU.1;GAMDOU.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-GANDOU.1;GANDOU.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GENDARMERIE.1;GENDARMERIE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-GUESKEROU.1;GUESKEROU.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-GUILLEY-KWARA.1;GUILLEY-KWARA.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Garantcheday 1 - Kiota;Garantcheday 1 - Kiota;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Garare - 1.8 (Falenco);Garare - 1.8 (Falenco);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Garhanga - 1.2(Laba);Garhanga - 1.2(Laba);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-GuidanAmoumounnee.1;GuidanAmoumounnee.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Guidiguir - 1.13(Boune);Guidiguir - 1.13(Boune);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-HAROBANDA.1;HAROBANDA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
